Tag,Placas,No.Economico,Clase,Tipo de tag,Estatus,Saldo,Modificado por
CPFI01356729..,DG-AS-06,DG06,1,BLINDADA,Activo,$0.00,
CPFI01356728..,DG-AS-05,DG05,1,BLINDADA,Activo,$0.00,
CPFI01356727..,DG-AS-04,DG04,1,BLINDADA,Activo,$0.00,
CPFI01356726..,DG-AS-03,DG03,2,BLINDADA,Activo,$0.00,
CPFI01356725..,DG-AS-02,DG02,1,BLINDADA,Activo,$0.00,
CPFI01356724..,DG-AS-01,DG01,1,BLINDADA,Activo,$0.00,
CPFI01275734..,DG-ML01   ,DG          ,1,RIGIDA,Inactivo,$0.00,
CPFI01275733..,Comodin   ,Pool        ,1,RIGIDA,Inactivo,$0.00,
CPFI01275732..,Comodin   ,Pool        ,1,RIGIDA,Inactivo,$0.00,
CPFI01194220..,DG-AB10   ,DG          ,1,RIGIDA,Inactivo,$0.00,
CPFI01194219..,DG-AB09   ,DG          ,1,RIGIDA,Inactivo,$0.00,
CPFI01194218..,DG-AB08   ,DG          ,1,RIGIDA,Inactivo,$0.00,
CPFI01080739..,534WBB    ,08088       ,1,EGO,Inactivo,$0.00,
CPFI01080738..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080737..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080736..,942YFN    ,12062       ,1,EGO,Inactivo,$0.00,
CPFI01080735..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080734..,148XWZ    ,11105       ,1,EGO,Inactivo,$0.00,
CPFI01080733..,820XTC    ,11026       ,1,EGO,Inactivo,$0.00,
CPFI01080732..,148XWZ    ,11105       ,1,EGO,Inactivo,$0.00,
CPFI01080731..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080730..,639VZN    ,08026       ,1,EGO,Inactivo,$0.00,
CPFI01080729..,194XWZ    ,11086       ,1,EGO,Inactivo,$0.00,
CPFI01080728..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080727..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080726..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080725..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080724..,148XWZ    ,11105       ,1,EGO,Inactivo,$0.00,
CPFI01080723..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080722..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080721..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080720..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080719..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080718..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080717..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080716..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080715..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080714..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080713..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080712..,352XTD    ,11025       ,1,EGO,Inactivo,$0.00,
CPFI01080711..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080710..,503WBB    ,08049       ,1,EGO,Inactivo,$0.00,
CPFI01080709..,GNP       ,GNP         ,1,EGO,Inactivo,$0.00,
CPFI01080708..,707XTC    ,11023       ,1,EGO,Inactivo,$0.00,
CPFI01080707..,691SAE    ,05039       ,1,EGO,Inactivo,$0.00,
CPFI01080706..,250XWZ    ,11087       ,1,EGO,Inactivo,$0.00,
CPFI01080705..,639VZN    ,08026       ,1,EGO,Inactivo,$0.00,
CPFI01080704..,704XAT    ,10022       ,1,EGO,Inactivo,$0.00,
CPFI01080703..,531XAT    ,10015       ,1,EGO,Inactivo,$0.00,
CPFI01080702..,561SAE    ,05036       ,1,EGO,Inactivo,$0.00,
CPFI01080700..,518WBB    ,08102       ,1,EGO,Inactivo,$0.00,
CPFI01080699..,519XAT    ,10020       ,1,EGO,Inactivo,$0.00,
CPFI01080698..,233SJA    ,04020       ,1,EGO,Inactivo,$0.00,
CPFI01080697..,882XAT    ,10021       ,1,EGO,Inactivo,$0.00,
CPFI01080696..,538WBB    ,08094       ,1,EGO,Inactivo,$0.00,
CPFI01080695..,661VZN    ,08061       ,1,EGO,Inactivo,$0.00,
CPFI01080694..,844XAT    ,10012       ,1,EGO,Inactivo,$0.00,
CPFI01080693..,696VZN    ,08035       ,1,EGO,Inactivo,$0.00,
CPFI01080692..,526WBB    ,08078       ,1,EGO,Inactivo,$0.00,
CPFI01080691..,984YFN    ,12065       ,1,EGO,Inactivo,$0.00,
CPFI01080690..,471WBB    ,08076       ,1,EGO,Inactivo,$0.00,
CPFI01080689..,696XAT    ,10019       ,1,EGO,Inactivo,$0.00,
CPFI01070697..,DG-AB07   ,DG          ,1,RIGIDA,Inactivo,$0.00,
CPFI01070696..,DG-AB06   ,DG          ,1,RIGIDA,Inactivo,$0.00,
CPFI01070695..,DG-AB05   ,DG          ,1,RIGIDA,Inactivo,$0.00,
CPFI01068926..,DG-AB04   ,DG          ,1,RIGIDA,Inactivo,$0.00,
CPFI01068925..,DG-AB03   ,DG          ,1,RIGIDA,Inactivo,$0.00,
CPFI01068924..,DG-AB02   ,DG          ,1,RIGIDA,Inactivo,$0.00,
CPFI01068923..,DG-AB01   ,DG          ,1,RIGIDA,Inactivo,$0.00,
CPFI00887783..,MCW2365   ,08174       ,1,EGO,Inactivo,$0.00,
CPFI00887782..,186UAR    ,06092       ,1,EGO,Inactivo,$0.00,
CPFI00887781..,187XWZ    ,11100       ,1,EGO,Inactivo,$0.00,
CPFI00887780..,358UAR    ,06088       ,1,EGO,Inactivo,$0.00,
CPFI00887779..,691SAE    ,05039       ,1,EGO,Inactivo,$0.00,
CPFI00887778..,195UAR    ,06085       ,1,EGO,Inactivo,$0.00,
CPFI00887777..,SNZ3410   ,10029       ,1,EGO,Inactivo,$0.00,
CPFI00887776..,535UYU    ,05048       ,1,EGO,Inactivo,$0.00,
CPFI00887775..,427RPG    ,01085       ,1,EGO,Inactivo,$0.00,
CPFI00887774..,PHP5209   ,08188       ,1,EGO,Inactivo,$0.00,
CPFI00887773..,PHP5208   ,08140       ,1,EGO,Inactivo,$0.00,
CPFI00887772..,480WBB    ,08058       ,1,EGO,Inactivo,$0.00,
CPFI00887771..,854UVU    ,05045       ,1,EGO,Inactivo,$0.00,
CPFI00887770..,VYT6673   ,08168       ,1,EGO,Inactivo,$0.00,
CPFI00887769..,VYT6674   ,08128       ,1,EGO,Inactivo,$0.00,
CPFI00887768..,VXF2546   ,06115       ,1,EGO,Inactivo,$0.00,
CPFI00887767..,VXF2588   ,06106       ,1,EGO,Inactivo,$0.00,
CPFI00887766..,974YFN    ,12086       ,1,EGO,Inactivo,$0.00,
CPFI00887765..,314XWZ    ,11093       ,1,EGO,Inactivo,$0.00,
CPFI00887764..,760XCA    ,10036       ,1,EGO,Inactivo,$0.00,
CPFI00887763..,159UAR    ,05126       ,1,EGO,Inactivo,$0.00,
CPFI00887762..,759UAR    ,05131       ,1,EGO,Inactivo,$0.00,
CPFI00887761..,958UAR    ,05130       ,1,EGO,Inactivo,$0.00,
CPFI00887760..,486UAR    ,05128       ,1,EGO,Inactivo,$0.00,
CPFI00887759..,426UAR    ,05127       ,1,EGO,Inactivo,$0.00,
CPFI00887758..,8813U     ,08209       ,1,EGO,Inactivo,$0.00,
CPFI00887757..,543WBB    ,08101       ,1,EGO,Inactivo,$0.00,
CPFI00887756..,512TVB    ,06011       ,1,EGO,Inactivo,$0.00,
CPFI00887755..,457WBB    ,08086       ,1,EGO,Inactivo,$0.00,
CPFI00887754..,526WBB    ,08078       ,1,EGO,Inactivo,$0.00,
CPFI00887753..,5664U     ,08072       ,1,EGO,Inactivo,$0.00,
CPFI00887752..,5662U     ,08070       ,1,EGO,Inactivo,$0.00,
CPFI00887751..,514WBB    ,08068       ,1,EGO,Inactivo,$0.00,
CPFI00887750..,513WBB    ,08066       ,1,EGO,Inactivo,$0.00,
CPFI00887749..,628VZN    ,08051       ,1,EGO,Inactivo,$0.00,
CPFI00887748..,696VZN    ,08035       ,1,EGO,Inactivo,$0.00,
CPFI00887747..,171TXW    ,06053       ,1,EGO,Inactivo,$0.00,
CPFI00887746..,111TVB    ,06027       ,1,EGO,Inactivo,$0.00,
CPFI00887745..,101TVB    ,06009       ,1,EGO,Inactivo,$0.00,
CPFI00887744..,230TVB    ,06007       ,1,EGO,Inactivo,$0.00,
CPFI00887743..,743TVB    ,05181       ,1,EGO,Inactivo,$0.00,
CPFI00887742..,873TUY    ,05181       ,1,EGO,Inactivo,$0.00,
CPFI00887741..,471TUY    ,05169       ,1,EGO,Inactivo,$0.00,
CPFI00887740..,153YNA    ,12070       ,1,EGO,Inactivo,$0.00,
CPFI00887739..,231SJA    ,04018       ,1,EGO,Inactivo,$0.00,
CPFI00887738..,VYT6669   ,08201       ,1,EGO,Inactivo,$0.00,
CPFI00887737..,VYT6670   ,08200       ,1,EGO,Inactivo,$0.00,
CPFI00887736..,VYT6671   ,08157       ,1,EGO,Inactivo,$0.00,
CPFI00887735..,VYT6668   ,08143       ,1,EGO,Inactivo,$0.00,
CPFI00887734..,VYT6672   ,08129       ,1,EGO,Inactivo,$0.00,
CPFI00887733..,VXE4047   ,04046       ,1,EGO,Inactivo,$0.00,
CPFI00887732..,EBM2291   ,08177       ,1,EGO,Inactivo,$0.00,
CPFI00887731..,EBM2290   ,08175       ,1,EGO,Inactivo,$0.00,
CPFI00887730..,EBM2365   ,08165       ,1,EGO,Inactivo,$0.00,
CPFI00887729..,673VZN    ,08059       ,1,EGO,Inactivo,$0.00,
CPFI00800041..,312TPD    ,05004       ,1,EGO,Inactivo,$0.00,
CPFI00800040..,VKL5701   ,08137       ,1,EGO,Inactivo,$0.00,
CPFI00800039..,JED1436   ,05082       ,1,EGO,Inactivo,$0.00,
CPFI00800038..,JED1430   ,05073       ,1,EGO,Inactivo,$0.00,
CPFI00800037..,JED1410   ,05075       ,1,EGO,Inactivo,$0.00,
CPFI00800036..,JED1424   ,05079       ,1,EGO,Inactivo,$0.00,
CPFI00800035..,JED1412   ,05067       ,1,EGO,Inactivo,$0.00,
CPFI00800034..,JED1422   ,05062       ,1,EGO,Inactivo,$0.00,
CPFI00800033..,JED1411   ,05074       ,1,EGO,Inactivo,$0.00,
CPFI00800032..,JED1401   ,05053       ,1,EGO,Inactivo,$0.00,
CPFI00800031..,JED1416   ,05059       ,1,EGO,Inactivo,$0.00,
CPFI00800030..,JED1420   ,05068       ,1,EGO,Inactivo,$0.00,
CPFI00800029..,JED1400   ,05052       ,1,EGO,Inactivo,$0.00,
CPFI00800028..,JED1423   ,05063       ,1,EGO,Inactivo,$0.00,
CPFI00800027..,JED1425   ,05088       ,1,EGO,Inactivo,$0.00,
CPFI00800026..,JED1404   ,05056       ,1,EGO,Inactivo,$0.00,
CPFI00800025..,JED1433   ,05065       ,1,EGO,Inactivo,$0.00,
CPFI00800024..,JED1406   ,05058       ,1,EGO,Inactivo,$0.00,
CPFI00800023..,JED1432   ,05071       ,1,EGO,Inactivo,$0.00,
CPFI00800022..,JED1413   ,05084       ,1,EGO,Inactivo,$0.00,
CPFI00800021..,JED1426   ,05061       ,1,EGO,Inactivo,$0.00,
CPFI00800020..,JED1407   ,05085       ,1,EGO,Inactivo,$0.00,
CPFI00800019..,JED1405   ,05057       ,1,EGO,Inactivo,$0.00,
CPFI00800018..,JED1418   ,05083       ,1,EGO,Inactivo,$0.00,
CPFI00800017..,JED1427   ,05081       ,1,EGO,Inactivo,$0.00,
CPFI00800016..,JED1435   ,05086       ,1,EGO,Inactivo,$0.00,
CPFI00800015..,JED1415   ,05064       ,1,EGO,Inactivo,$0.00,
CPFI00800014..,JED1434   ,05077       ,1,EGO,Inactivo,$0.00,
CPFI00800013..,JED1421   ,05060       ,1,EGO,Inactivo,$0.00,
CPFI00800012..,JED1429   ,05087       ,1,EGO,Inactivo,$0.00,
CPFI00800011..,JED1417   ,05078       ,1,EGO,Inactivo,$0.00,
CPFI00800000..,JED1428   ,05080       ,1,EGO,Inactivo,$0.00,
CPFI00564461..,Comodin   ,Pool        ,1,RIGIDA,Inactivo,$0.00,
CPFI00564460..,Comodin   ,Pool        ,1,RIGIDA,Inactivo,$0.00,
